'Time and date','Cz..'
'[16:15:30.619 12/08/2009]',5.000
'[16:15:30.625 12/08/2009]',-16.000
'[16:15:30.631 12/08/2009]',7.000
'[16:15:30.638 12/08/2009]',3.000
'[16:15:30.644 12/08/2009]',-13.000
'[16:15:30.650 12/08/2009]',13.000
'[16:15:30.656 12/08/2009]',23.000
'[16:15:30.663 12/08/2009]',28.000
'[16:15:30.669 12/08/2009]',30.000
'[16:15:30.675 12/08/2009]',34.000
'[16:15:30.681 12/08/2009]',30.000
'[16:15:30.688 12/08/2009]',27.000
'[16:15:30.694 12/08/2009]',-4.000
'[16:15:30.700 12/08/2009]',-20.000
'[16:15:30.706 12/08/2009]',-40.000
'[16:15:30.713 12/08/2009]',-69.000
'[16:15:30.719 12/08/2009]',-59.000
'[16:15:30.725 12/08/2009]',-86.000
'[16:15:30.731 12/08/2009]',-80.000
'[16:15:30.738 12/08/2009]',-86.000
'[16:15:30.744 12/08/2009]',-82.000
'[16:15:30.750 12/08/2009]',-51.000
'[16:15:30.756 12/08/2009]',-40.000
'[16:15:30.763 12/08/2009]',-33.000
'[16:15:30.769 12/08/2009]',5.000
'[16:15:30.775 12/08/2009]',-2.000
'[16:15:30.781 12/08/2009]',32.000
'[16:15:30.788 12/08/2009]',30.000
'[16:15:30.794 12/08/2009]',1.000
'[16:15:30.800 12/08/2009]',-17.000
'[16:15:30.806 12/08/2009]',-27.000
'[16:15:30.813 12/08/2009]',-53.000
'[16:15:30.819 12/08/2009]',-33.000
'[16:15:30.825 12/08/2009]',-67.000
'[16:15:30.831 12/08/2009]',-33.000
'[16:15:30.838 12/08/2009]',-12.000
'[16:15:30.844 12/08/2009]',10.000
'[16:15:30.850 12/08/2009]',38.000
'[16:15:30.856 12/08/2009]',36.000
'[16:15:30.863 12/08/2009]',34.000
'[16:15:30.869 12/08/2009]',51.000
'[16:15:30.875 12/08/2009]',32.000
'[16:15:30.881 12/08/2009]',21.000
'[16:15:30.888 12/08/2009]',-7.000
'[16:15:30.894 12/08/2009]',-42.000
'[16:15:30.900 12/08/2009]',-48.000
'[16:15:30.906 12/08/2009]',-40.000
'[16:15:30.913 12/08/2009]',-40.000
'[16:15:30.919 12/08/2009]',-12.000
'[16:15:30.925 12/08/2009]',-1.000
'[16:15:30.931 12/08/2009]',8.000
'[16:15:30.938 12/08/2009]',37.000
'[16:15:30.944 12/08/2009]',53.000
'[16:15:30.950 12/08/2009]',48.000
'[16:15:30.956 12/08/2009]',35.000
'[16:15:30.963 12/08/2009]',12.000
'[16:15:30.969 12/08/2009]',21.000
'[16:15:30.975 12/08/2009]',-16.000
'[16:15:30.981 12/08/2009]',-31.000
'[16:15:30.988 12/08/2009]',-30.000
'[16:15:30.994 12/08/2009]',-70.000
'[16:15:31.000 12/08/2009]',-77.000
'[16:15:31.006 12/08/2009]',-74.000
'[16:15:31.013 12/08/2009]',-66.000
'[16:15:31.019 12/08/2009]',-73.000
'[16:15:31.025 12/08/2009]',-73.000
'[16:15:31.031 12/08/2009]',-68.000
'[16:15:31.038 12/08/2009]',-60.000
'[16:15:31.044 12/08/2009]',-54.000
'[16:15:31.050 12/08/2009]',-36.000
'[16:15:31.056 12/08/2009]',-30.000
'[16:15:31.063 12/08/2009]',-43.000
'[16:15:31.069 12/08/2009]',-36.000
'[16:15:31.075 12/08/2009]',-52.000
'[16:15:31.081 12/08/2009]',-71.000
'[16:15:31.088 12/08/2009]',-66.000
'[16:15:31.094 12/08/2009]',-71.000
'[16:15:31.100 12/08/2009]',-45.000
'[16:15:31.106 12/08/2009]',14.000
'[16:15:31.113 12/08/2009]',59.000
'[16:15:31.119 12/08/2009]',112.000
'[16:15:31.125 12/08/2009]',46.000
'[16:15:31.131 12/08/2009]',10.000
'[16:15:31.138 12/08/2009]',-4.000
'[16:15:31.144 12/08/2009]',-20.000
'[16:15:31.150 12/08/2009]',-26.000
'[16:15:31.156 12/08/2009]',-15.000
'[16:15:31.163 12/08/2009]',-32.000
'[16:15:31.169 12/08/2009]',-1.000
'[16:15:31.175 12/08/2009]',-44.000
'[16:15:31.181 12/08/2009]',-44.000
'[16:15:31.188 12/08/2009]',-44.000
'[16:15:31.194 12/08/2009]',-91.000
'[16:15:31.200 12/08/2009]',-79.000
'[16:15:31.206 12/08/2009]',-75.000
'[16:15:31.213 12/08/2009]',-77.000
'[16:15:31.219 12/08/2009]',-73.000
'[16:15:31.225 12/08/2009]',-74.000
'[16:15:31.231 12/08/2009]',-86.000
'[16:15:31.238 12/08/2009]',-71.000
'[16:15:31.244 12/08/2009]',-73.000
'[16:15:31.250 12/08/2009]',-71.000
'[16:15:31.256 12/08/2009]',-63.000
'[16:15:31.263 12/08/2009]',-36.000
'[16:15:31.269 12/08/2009]',-30.000
'[16:15:31.275 12/08/2009]',-22.000
'[16:15:31.281 12/08/2009]',-26.000
'[16:15:31.288 12/08/2009]',-25.000
'[16:15:31.294 12/08/2009]',-36.000
'[16:15:31.300 12/08/2009]',-8.000
'[16:15:31.306 12/08/2009]',-13.000
'[16:15:31.313 12/08/2009]',15.000
'[16:15:31.319 12/08/2009]',17.000
'[16:15:31.325 12/08/2009]',4.000
'[16:15:31.331 12/08/2009]',23.000
'[16:15:31.338 12/08/2009]',40.000
'[16:15:31.344 12/08/2009]',26.000
'[16:15:31.350 12/08/2009]',44.000
'[16:15:31.356 12/08/2009]',37.000
'[16:15:31.363 12/08/2009]',35.000
'[16:15:31.369 12/08/2009]',41.000
'[16:15:31.375 12/08/2009]',26.000
'[16:15:31.381 12/08/2009]',12.000
'[16:15:31.388 12/08/2009]',12.000
'[16:15:31.394 12/08/2009]',14.000
'[16:15:31.400 12/08/2009]',14.000
'[16:15:31.406 12/08/2009]',13.000
'[16:15:31.413 12/08/2009]',28.000
'[16:15:31.419 12/08/2009]',22.000
'[16:15:31.425 12/08/2009]',-14.000
'[16:15:31.431 12/08/2009]',-41.000
'[16:15:31.438 12/08/2009]',-20.000
'[16:15:31.444 12/08/2009]',-41.000
'[16:15:31.450 12/08/2009]',-50.000
'[16:15:31.456 12/08/2009]',-36.000
'[16:15:31.463 12/08/2009]',-47.000
'[16:15:31.469 12/08/2009]',-46.000
'[16:15:31.475 12/08/2009]',-64.000
'[16:15:31.481 12/08/2009]',-46.000
'[16:15:31.488 12/08/2009]',-41.000
'[16:15:31.494 12/08/2009]',-30.000
'[16:15:31.500 12/08/2009]',-54.000
'[16:15:31.506 12/08/2009]',-58.000
'[16:15:31.513 12/08/2009]',-77.000
'[16:15:31.519 12/08/2009]',-48.000
'[16:15:31.525 12/08/2009]',-62.000
'[16:15:31.531 12/08/2009]',-71.000
'[16:15:31.538 12/08/2009]',-68.000
'[16:15:31.544 12/08/2009]',-59.000
'[16:15:31.550 12/08/2009]',-59.000
'[16:15:31.556 12/08/2009]',-49.000
'[16:15:31.563 12/08/2009]',-53.000
'[16:15:31.569 12/08/2009]',-59.000
'[16:15:31.575 12/08/2009]',-71.000
'[16:15:31.581 12/08/2009]',-82.000
'[16:15:31.588 12/08/2009]',-78.000
'[16:15:31.594 12/08/2009]',-63.000
'[16:15:31.600 12/08/2009]',-45.000
'[16:15:31.606 12/08/2009]',-55.000
'[16:15:31.613 12/08/2009]',-57.000
'[16:15:31.619 12/08/2009]',-39.000
'[16:15:31.625 12/08/2009]',-49.000
'[16:15:31.631 12/08/2009]',-67.000
'[16:15:31.638 12/08/2009]',-64.000
'[16:15:31.644 12/08/2009]',-67.000
'[16:15:31.650 12/08/2009]',-36.000
'[16:15:31.656 12/08/2009]',-49.000
'[16:15:31.663 12/08/2009]',-51.000
'[16:15:31.669 12/08/2009]',-56.000
'[16:15:31.675 12/08/2009]',-74.000
'[16:15:31.681 12/08/2009]',-49.000
'[16:15:31.688 12/08/2009]',-41.000
'[16:15:31.694 12/08/2009]',-26.000
'[16:15:31.700 12/08/2009]',-24.000
'[16:15:31.706 12/08/2009]',-15.000
'[16:15:31.713 12/08/2009]',-20.000
'[16:15:31.719 12/08/2009]',-8.000
'[16:15:31.725 12/08/2009]',-32.000
'[16:15:31.731 12/08/2009]',-29.000
'[16:15:31.738 12/08/2009]',-39.000
'[16:15:31.744 12/08/2009]',-33.000
'[16:15:31.750 12/08/2009]',-42.000
'[16:15:31.756 12/08/2009]',-26.000
'[16:15:31.763 12/08/2009]',-36.000
'[16:15:31.769 12/08/2009]',-11.000
'[16:15:31.775 12/08/2009]',-8.000
'[16:15:31.781 12/08/2009]',-11.000
'[16:15:31.788 12/08/2009]',-3.000
'[16:15:31.794 12/08/2009]',-22.000
'[16:15:31.800 12/08/2009]',11.000
'[16:15:31.806 12/08/2009]',-11.000
'[16:15:31.813 12/08/2009]',-7.000
'[16:15:31.819 12/08/2009]',-7.000
'[16:15:31.825 12/08/2009]',-11.000
'[16:15:31.831 12/08/2009]',-39.000
'[16:15:31.838 12/08/2009]',-54.000
'[16:15:31.844 12/08/2009]',-58.000
'[16:15:31.850 12/08/2009]',-52.000
'[16:15:31.856 12/08/2009]',-40.000
'[16:15:31.863 12/08/2009]',-36.000
'[16:15:31.869 12/08/2009]',-48.000
'[16:15:31.875 12/08/2009]',-27.000
'[16:15:31.881 12/08/2009]',-29.000
'[16:15:31.888 12/08/2009]',-15.000
'[16:15:31.894 12/08/2009]',-12.000
'[16:15:31.900 12/08/2009]',-35.000
'[16:15:31.906 12/08/2009]',-2.000
'[16:15:31.913 12/08/2009]',-52.000
'[16:15:31.919 12/08/2009]',-28.000
'[16:15:31.925 12/08/2009]',-45.000
'[16:15:31.931 12/08/2009]',-49.000
'[16:15:31.938 12/08/2009]',-12.000
'[16:15:31.944 12/08/2009]',-15.000
'[16:15:31.950 12/08/2009]',2.000
'[16:15:31.956 12/08/2009]',-21.000
'[16:15:31.963 12/08/2009]',-48.000
'[16:15:31.969 12/08/2009]',-28.000
'[16:15:31.975 12/08/2009]',-31.000
'[16:15:31.981 12/08/2009]',-49.000
'[16:15:31.988 12/08/2009]',-34.000
'[16:15:31.994 12/08/2009]',-35.000
'[16:15:32.000 12/08/2009]',-18.000
'[16:15:32.006 12/08/2009]',-49.000
'[16:15:32.013 12/08/2009]',-35.000
'[16:15:32.019 12/08/2009]',-13.000
'[16:15:32.025 12/08/2009]',11.000
'[16:15:32.031 12/08/2009]',62.000
'[16:15:32.038 12/08/2009]',64.000
'[16:15:32.044 12/08/2009]',24.000
'[16:15:32.050 12/08/2009]',-27.000
'[16:15:32.056 12/08/2009]',-13.000
'[16:15:32.063 12/08/2009]',-22.000
'[16:15:32.069 12/08/2009]',-26.000
'[16:15:32.075 12/08/2009]',-16.000
'[16:15:32.081 12/08/2009]',-30.000
'[16:15:32.088 12/08/2009]',-42.000
'[16:15:32.094 12/08/2009]',-28.000
'[16:15:32.100 12/08/2009]',-16.000
'[16:15:32.106 12/08/2009]',-54.000
'[16:15:32.113 12/08/2009]',-45.000
'[16:15:32.119 12/08/2009]',-27.000
'[16:15:32.125 12/08/2009]',-56.000
'[16:15:32.131 12/08/2009]',-41.000
'[16:15:32.138 12/08/2009]',-35.000
'[16:15:32.144 12/08/2009]',-39.000
'[16:15:32.150 12/08/2009]',-43.000
'[16:15:32.156 12/08/2009]',-19.000
'[16:15:32.163 12/08/2009]',-24.000
'[16:15:32.169 12/08/2009]',4.000
'[16:15:32.175 12/08/2009]',8.000
'[16:15:32.181 12/08/2009]',2.000
'[16:15:32.188 12/08/2009]',14.000
'[16:15:32.194 12/08/2009]',-1.000
'[16:15:32.200 12/08/2009]',8.000
'[16:15:32.206 12/08/2009]',16.000
'[16:15:32.213 12/08/2009]',-7.000
'[16:15:32.219 12/08/2009]',4.000
'[16:15:32.225 12/08/2009]',6.000
'[16:15:32.231 12/08/2009]',24.000
'[16:15:32.238 12/08/2009]',29.000
'[16:15:32.244 12/08/2009]',23.000
'[16:15:32.250 12/08/2009]',42.000
'[16:15:32.256 12/08/2009]',40.000
'[16:15:32.263 12/08/2009]',39.000
'[16:15:32.269 12/08/2009]',22.000
'[16:15:32.275 12/08/2009]',3.000
'[16:15:32.281 12/08/2009]',22.000
'[16:15:32.288 12/08/2009]',13.000
'[16:15:32.294 12/08/2009]',-12.000
'[16:15:32.300 12/08/2009]',-1.000
'[16:15:32.306 12/08/2009]',-22.000
'[16:15:32.313 12/08/2009]',-6.000
'[16:15:32.319 12/08/2009]',-18.000
'[16:15:32.325 12/08/2009]',-68.000
'[16:15:32.331 12/08/2009]',-47.000
'[16:15:32.338 12/08/2009]',-41.000
'[16:15:32.344 12/08/2009]',-21.000
'[16:15:32.350 12/08/2009]',-11.000
'[16:15:32.356 12/08/2009]',-17.000
'[16:15:32.363 12/08/2009]',-15.000
'[16:15:32.369 12/08/2009]',-9.000
'[16:15:32.375 12/08/2009]',-5.000
'[16:15:32.381 12/08/2009]',4.000
'[16:15:32.388 12/08/2009]',7.000
'[16:15:32.394 12/08/2009]',-4.000
'[16:15:32.400 12/08/2009]',-15.000
'[16:15:32.406 12/08/2009]',4.000
'[16:15:32.413 12/08/2009]',23.000
'[16:15:32.419 12/08/2009]',20.000
'[16:15:32.425 12/08/2009]',12.000
'[16:15:32.431 12/08/2009]',-5.000
'[16:15:32.438 12/08/2009]',-13.000
'[16:15:32.444 12/08/2009]',-11.000
'[16:15:32.450 12/08/2009]',10.000
'[16:15:32.456 12/08/2009]',-16.000
'[16:15:32.463 12/08/2009]',-20.000
'[16:15:32.469 12/08/2009]',7.000
'[16:15:32.475 12/08/2009]',-8.000
'[16:15:32.481 12/08/2009]',3.000
'[16:15:32.488 12/08/2009]',-5.000
'[16:15:32.494 12/08/2009]',-10.000
'[16:15:32.500 12/08/2009]',2.000
'[16:15:32.506 12/08/2009]',17.000
'[16:15:32.513 12/08/2009]',3.000
'[16:15:32.519 12/08/2009]',14.000
'[16:15:32.525 12/08/2009]',-7.000
'[16:15:32.531 12/08/2009]',-23.000
'[16:15:32.538 12/08/2009]',-29.000
'[16:15:32.544 12/08/2009]',-39.000
'[16:15:32.550 12/08/2009]',-23.000
'[16:15:32.556 12/08/2009]',-19.000
'[16:15:32.563 12/08/2009]',-22.000
'[16:15:32.569 12/08/2009]',-20.000
'[16:15:32.575 12/08/2009]',-26.000
'[16:15:32.581 12/08/2009]',-47.000
'[16:15:32.588 12/08/2009]',-28.000
'[16:15:32.594 12/08/2009]',-30.000
'[16:15:32.600 12/08/2009]',1.000
'[16:15:32.606 12/08/2009]',-26.000
'[16:15:32.613 12/08/2009]',-30.000
'[16:15:32.619 12/08/2009]',-25.000
'[16:15:32.625 12/08/2009]',-23.000
'[16:15:32.631 12/08/2009]',-7.000
'[16:15:32.638 12/08/2009]',-4.000
'[16:15:32.644 12/08/2009]',-35.000
'[16:15:32.650 12/08/2009]',-18.000
'[16:15:32.656 12/08/2009]',-7.000
'[16:15:32.663 12/08/2009]',-14.000
'[16:15:32.669 12/08/2009]',-16.000
'[16:15:32.675 12/08/2009]',-1.000
'[16:15:32.681 12/08/2009]',5.000
'[16:15:32.688 12/08/2009]',22.000
'[16:15:32.694 12/08/2009]',22.000
'[16:15:32.700 12/08/2009]',35.000
'[16:15:32.706 12/08/2009]',24.000
'[16:15:32.713 12/08/2009]',32.000
'[16:15:32.719 12/08/2009]',25.000
'[16:15:32.725 12/08/2009]',3.000
'[16:15:32.731 12/08/2009]',-3.000
'[16:15:32.738 12/08/2009]',-21.000
'[16:15:32.744 12/08/2009]',-19.000
'[16:15:32.750 12/08/2009]',-22.000
'[16:15:32.756 12/08/2009]',-8.000
'[16:15:32.763 12/08/2009]',-15.000
'[16:15:32.769 12/08/2009]',8.000
'[16:15:32.775 12/08/2009]',14.000
'[16:15:32.781 12/08/2009]',7.000
'[16:15:32.788 12/08/2009]',-257.000
'[16:15:32.794 12/08/2009]',-521.000
'[16:15:32.800 12/08/2009]',-440.000
'[16:15:32.806 12/08/2009]',-439.000
'[16:15:32.813 12/08/2009]',-402.000
'[16:15:32.819 12/08/2009]',-386.000
'[16:15:32.825 12/08/2009]',-360.000
'[16:15:32.831 12/08/2009]',-363.000
'[16:15:32.838 12/08/2009]',-342.000
'[16:15:32.844 12/08/2009]',-367.000
'[16:15:32.850 12/08/2009]',-361.000
'[16:15:32.856 12/08/2009]',-357.000
'[16:15:32.863 12/08/2009]',-370.000
'[16:15:32.869 12/08/2009]',-350.000
'[16:15:32.875 12/08/2009]',-362.000
'[16:15:32.881 12/08/2009]',-323.000
'[16:15:32.888 12/08/2009]',-313.000
'[16:15:32.894 12/08/2009]',-306.000
'[16:15:32.900 12/08/2009]',-295.000
'[16:15:32.906 12/08/2009]',-304.000
'[16:15:32.913 12/08/2009]',-339.000
'[16:15:32.919 12/08/2009]',-320.000
'[16:15:32.925 12/08/2009]',-276.000
'[16:15:32.931 12/08/2009]',-227.000
'[16:15:32.938 12/08/2009]',-181.000
'[16:15:32.944 12/08/2009]',-233.000
'[16:15:32.950 12/08/2009]',-283.000
'[16:15:32.956 12/08/2009]',-287.000
'[16:15:32.963 12/08/2009]',-276.000
'[16:15:32.969 12/08/2009]',-274.000
'[16:15:32.975 12/08/2009]',-257.000
'[16:15:32.981 12/08/2009]',-278.000
'[16:15:32.988 12/08/2009]',-259.000
'[16:15:32.994 12/08/2009]',-258.000
'[16:15:33.000 12/08/2009]',-234.000
'[16:15:33.006 12/08/2009]',-235.000
'[16:15:33.013 12/08/2009]',-252.000
'[16:15:33.019 12/08/2009]',-215.000
'[16:15:33.025 12/08/2009]',-233.000
'[16:15:33.031 12/08/2009]',-234.000
'[16:15:33.038 12/08/2009]',-224.000
'[16:15:33.044 12/08/2009]',-236.000
'[16:15:33.050 12/08/2009]',-233.000
'[16:15:33.056 12/08/2009]',-221.000
'[16:15:33.063 12/08/2009]',-249.000
'[16:15:33.069 12/08/2009]',-224.000
'[16:15:33.075 12/08/2009]',-215.000
'[16:15:33.081 12/08/2009]',-220.000
'[16:15:33.088 12/08/2009]',-213.000
'[16:15:33.094 12/08/2009]',-216.000
'[16:15:33.100 12/08/2009]',-215.000
'[16:15:33.106 12/08/2009]',-184.000
'[16:15:33.113 12/08/2009]',-177.000
'[16:15:33.119 12/08/2009]',-168.000
'[16:15:33.125 12/08/2009]',-189.000
'[16:15:33.131 12/08/2009]',-193.000
'[16:15:33.138 12/08/2009]',-211.000
'[16:15:33.144 12/08/2009]',-228.000
'[16:15:33.150 12/08/2009]',-216.000
'[16:15:33.156 12/08/2009]',-224.000
'[16:15:33.163 12/08/2009]',-217.000
'[16:15:33.169 12/08/2009]',-206.000
'[16:15:33.175 12/08/2009]',-179.000
'[16:15:33.181 12/08/2009]',-148.000
'[16:15:33.188 12/08/2009]',-142.000
'[16:15:33.194 12/08/2009]',-150.000
'[16:15:33.200 12/08/2009]',-128.000
'[16:15:33.206 12/08/2009]',-134.000
'[16:15:33.213 12/08/2009]',-144.000
'[16:15:33.219 12/08/2009]',-134.000
'[16:15:33.225 12/08/2009]',-163.000
'[16:15:33.231 12/08/2009]',-184.000
'[16:15:33.238 12/08/2009]',-168.000
'[16:15:33.244 12/08/2009]',-199.000
'[16:15:33.250 12/08/2009]',-176.000
'[16:15:33.256 12/08/2009]',-174.000
'[16:15:33.263 12/08/2009]',-174.000
'[16:15:33.269 12/08/2009]',-162.000
'[16:15:33.275 12/08/2009]',-172.000
'[16:15:33.281 12/08/2009]',-166.000
'[16:15:33.288 12/08/2009]',-153.000
'[16:15:33.294 12/08/2009]',-149.000
'[16:15:33.300 12/08/2009]',-121.000
'[16:15:33.306 12/08/2009]',-114.000
'[16:15:33.313 12/08/2009]',-117.000
'[16:15:33.319 12/08/2009]',-106.000
'[16:15:33.325 12/08/2009]',-121.000
'[16:15:33.331 12/08/2009]',-101.000
'[16:15:33.338 12/08/2009]',-91.000
'[16:15:33.344 12/08/2009]',-129.000
'[16:15:33.350 12/08/2009]',-113.000
'[16:15:33.356 12/08/2009]',-118.000
'[16:15:33.363 12/08/2009]',-138.000
'[16:15:33.369 12/08/2009]',-105.000
'[16:15:33.375 12/08/2009]',-104.000
'[16:15:33.381 12/08/2009]',-72.000
'[16:15:33.388 12/08/2009]',-69.000
'[16:15:33.394 12/08/2009]',-61.000
'[16:15:33.400 12/08/2009]',-68.000
'[16:15:33.406 12/08/2009]',-81.000
'[16:15:33.413 12/08/2009]',-74.000
'[16:15:33.419 12/08/2009]',-73.000
'[16:15:33.425 12/08/2009]',-74.000
'[16:15:33.431 12/08/2009]',-77.000
'[16:15:33.438 12/08/2009]',-63.000
'[16:15:33.444 12/08/2009]',-70.000
'[16:15:33.450 12/08/2009]',-64.000
'[16:15:33.456 12/08/2009]',-63.000
'[16:15:33.463 12/08/2009]',-68.000
'[16:15:33.469 12/08/2009]',-63.000
'[16:15:33.475 12/08/2009]',-34.000
'[16:15:33.481 12/08/2009]',-56.000
'[16:15:33.488 12/08/2009]',-33.000
'[16:15:33.494 12/08/2009]',-53.000
'[16:15:33.500 12/08/2009]',-33.000
'[16:15:33.506 12/08/2009]',-44.000
'[16:15:33.513 12/08/2009]',-53.000
'[16:15:33.519 12/08/2009]',-62.000
'[16:15:33.525 12/08/2009]',-78.000
'[16:15:33.531 12/08/2009]',-74.000
'[16:15:33.538 12/08/2009]',-65.000
'[16:15:33.544 12/08/2009]',-57.000
'[16:15:33.550 12/08/2009]',-53.000
'[16:15:33.556 12/08/2009]',-27.000
'[16:15:33.563 12/08/2009]',-25.000
'[16:15:33.569 12/08/2009]',-22.000
'[16:15:33.575 12/08/2009]',-31.000
'[16:15:33.581 12/08/2009]',-43.000
'[16:15:33.588 12/08/2009]',-52.000
'[16:15:33.594 12/08/2009]',-107.000
'[16:15:33.600 12/08/2009]',-103.000
'[16:15:33.606 12/08/2009]',-116.000
'[16:15:33.613 12/08/2009]',-114.000
'[16:15:33.619 12/08/2009]',-118.000
'[16:15:33.625 12/08/2009]',-103.000
'[16:15:33.631 12/08/2009]',-103.000
'[16:15:33.638 12/08/2009]',-65.000
'[16:15:33.644 12/08/2009]',-58.000
'[16:15:33.650 12/08/2009]',-15.000
'[16:15:33.656 12/08/2009]',-1.000
'[16:15:33.663 12/08/2009]',-10.000
'[16:15:33.669 12/08/2009]',24.000
'[16:15:33.675 12/08/2009]',14.000
'[16:15:33.681 12/08/2009]',23.000
'[16:15:33.688 12/08/2009]',42.000
'[16:15:33.694 12/08/2009]',42.000
'[16:15:33.700 12/08/2009]',43.000
'[16:15:33.706 12/08/2009]',33.000
'[16:15:33.713 12/08/2009]',42.000
'[16:15:33.719 12/08/2009]',61.000
'[16:15:33.725 12/08/2009]',17.000
'[16:15:33.731 12/08/2009]',10.000
'[16:15:33.738 12/08/2009]',8.000
'[16:15:33.744 12/08/2009]',7.000
'[16:15:33.750 12/08/2009]',22.000
'[16:15:33.756 12/08/2009]',20.000
'[16:15:33.763 12/08/2009]',14.000
'[16:15:33.769 12/08/2009]',21.000
'[16:15:33.775 12/08/2009]',4.000
'[16:15:33.781 12/08/2009]',14.000
'[16:15:33.788 12/08/2009]',11.000
'[16:15:33.794 12/08/2009]',25.000
'[16:15:33.800 12/08/2009]',4.000
'[16:15:33.806 12/08/2009]',18.000
'[16:15:33.813 12/08/2009]',30.000
'[16:15:33.819 12/08/2009]',66.000
'[16:15:33.825 12/08/2009]',81.000
'[16:15:33.831 12/08/2009]',136.000
'[16:15:33.838 12/08/2009]',119.000
'[16:15:33.844 12/08/2009]',63.000
'[16:15:33.850 12/08/2009]',14.000
'[16:15:33.856 12/08/2009]',21.000
'[16:15:33.863 12/08/2009]',-15.000
'[16:15:33.869 12/08/2009]',-2.000
'[16:15:33.875 12/08/2009]',-15.000
'[16:15:33.881 12/08/2009]',4.000
'[16:15:33.888 12/08/2009]',11.000
'[16:15:33.894 12/08/2009]',-4.000
'[16:15:33.900 12/08/2009]',4.000
'[16:15:33.906 12/08/2009]',20.000
'[16:15:33.913 12/08/2009]',1.000
'[16:15:33.919 12/08/2009]',15.000
'[16:15:33.925 12/08/2009]',5.000
'[16:15:33.931 12/08/2009]',21.000
'[16:15:33.938 12/08/2009]',27.000
'[16:15:33.944 12/08/2009]',25.000
'[16:15:33.950 12/08/2009]',42.000
'[16:15:33.956 12/08/2009]',39.000
'[16:15:33.963 12/08/2009]',-15.000
'[16:15:33.969 12/08/2009]',-6.000
'[16:15:33.975 12/08/2009]',-36.000
'[16:15:33.981 12/08/2009]',-31.000
'[16:15:33.988 12/08/2009]',-24.000
'[16:15:33.994 12/08/2009]',-36.000
'[16:15:34.000 12/08/2009]',-34.000
'[16:15:34.006 12/08/2009]',-37.000
'[16:15:34.013 12/08/2009]',-36.000
'[16:15:34.019 12/08/2009]',-18.000
'[16:15:34.025 12/08/2009]',-32.000
'[16:15:34.031 12/08/2009]',-8.000
'[16:15:34.038 12/08/2009]',14.000
'[16:15:34.044 12/08/2009]',30.000
'[16:15:34.050 12/08/2009]',63.000
'[16:15:34.056 12/08/2009]',74.000
'[16:15:34.063 12/08/2009]',66.000
'[16:15:34.069 12/08/2009]',68.000
'[16:15:34.075 12/08/2009]',72.000
'[16:15:34.081 12/08/2009]',40.000
'[16:15:34.088 12/08/2009]',35.000
'[16:15:34.094 12/08/2009]',17.000
'[16:15:34.100 12/08/2009]',4.000
'[16:15:34.106 12/08/2009]',-1.000
'[16:15:34.113 12/08/2009]',-17.000
'[16:15:34.119 12/08/2009]',18.000
'[16:15:34.125 12/08/2009]',12.000
'[16:15:34.131 12/08/2009]',1.000
'[16:15:34.138 12/08/2009]',-3.000
'[16:15:34.144 12/08/2009]',-17.000
'[16:15:34.150 12/08/2009]',14.000
'[16:15:34.156 12/08/2009]',-18.000
'[16:15:34.163 12/08/2009]',-27.000
'[16:15:34.169 12/08/2009]',-27.000
'[16:15:34.175 12/08/2009]',-7.000
'[16:15:34.181 12/08/2009]',-15.000
'[16:15:34.188 12/08/2009]',-1.000
'[16:15:34.194 12/08/2009]',-2.000
'[16:15:34.200 12/08/2009]',-18.000
'[16:15:34.206 12/08/2009]',4.000
'[16:15:34.213 12/08/2009]',7.000
'[16:15:34.219 12/08/2009]',33.000
'[16:15:34.225 12/08/2009]',57.000
'[16:15:34.231 12/08/2009]',59.000
'[16:15:34.238 12/08/2009]',59.000
'[16:15:34.244 12/08/2009]',56.000
'[16:15:34.250 12/08/2009]',67.000
'[16:15:34.256 12/08/2009]',89.000
'[16:15:34.263 12/08/2009]',62.000
'[16:15:34.269 12/08/2009]',53.000
'[16:15:34.275 12/08/2009]',64.000
'[16:15:34.281 12/08/2009]',50.000
'[16:15:34.288 12/08/2009]',64.000
'[16:15:34.294 12/08/2009]',44.000
'[16:15:34.300 12/08/2009]',61.000
'[16:15:34.306 12/08/2009]',69.000
'[16:15:34.313 12/08/2009]',51.000
'[16:15:34.319 12/08/2009]',52.000
'[16:15:34.325 12/08/2009]',72.000
'[16:15:34.331 12/08/2009]',87.000
'[16:15:34.338 12/08/2009]',84.000
'[16:15:34.344 12/08/2009]',63.000
'[16:15:34.350 12/08/2009]',88.000
'[16:15:34.356 12/08/2009]',76.000
'[16:15:34.363 12/08/2009]',50.000
'[16:15:34.369 12/08/2009]',49.000
'[16:15:34.375 12/08/2009]',55.000
'[16:15:34.381 12/08/2009]',56.000
'[16:15:34.388 12/08/2009]',73.000
'[16:15:34.394 12/08/2009]',63.000
'[16:15:34.400 12/08/2009]',73.000
'[16:15:34.406 12/08/2009]',62.000
'[16:15:34.413 12/08/2009]',74.000
'[16:15:34.419 12/08/2009]',84.000
'[16:15:34.425 12/08/2009]',92.000
'[16:15:34.431 12/08/2009]',95.000
'[16:15:34.438 12/08/2009]',77.000
'[16:15:34.444 12/08/2009]',56.000
'[16:15:34.450 12/08/2009]',65.000
'[16:15:34.456 12/08/2009]',64.000
'[16:15:34.463 12/08/2009]',63.000
